step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
113,0.17780864238739014,0.01100003719329834,0.003966212272644043,0.008706748485565186,0.008706748485565186,0.008706748485565186,0.0040000081062316895,0.008706748485565186,0.007494747638702393,0.0,0.04,0.0555848179997156,True
114,0.15785595774650574,0.007000088691711426,0.003095269203186035,0.008440911769866943,0.008440911769866943,0.008440911769866943,0.0040000081062316895,0.01714766025543213,0.005358576774597168,0.0,0.04,0.0634425690000171,True
115,0.13953649997711182,0.010999977588653564,0.002260446548461914,0.0014836788177490234,0.0014836788177490234,0.0014836788177490234,0.0040000081062316895,0.00695723295211792,0.010347068309783936,0.0,0.04,0.05185398000003261,True
116,0.08142487704753876,0.01163783110678196,0.0025023221969604492,0.0012295246124267578,0.0012295246124267578,0.0012295246124267578,0.0040000081062316895,0.0027132034301757812,0.00943000614643097,0.0,0.04,0.050832813999932114,True
117,0.039642930030822754,0.010999977588653564,0.0031477008014917374,0.00169295072555542,0.00169295072555542,0.00169295072555542,0.0040000081062316895,0.0029224753379821777,0.008812665939331055,0.0,0.04,0.052228502000161825,True
118,0.035625338554382324,0.014999985694885254,0.0029997825622558594,0.0025746822357177734,0.0025746822357177734,0.0025746822357177734,0.0040000081062316895,0.004267632961273193,0.013565242290496826,0.0,0.04,0.06306555400033176,True
119,0.034190595149993896,0.014999985694885254,0.00601506233215332,0.0,0.0,0.0,0.0040000081062316895,0.0025746822357177734,0.008984923362731934,0.0,0.04,0.07191807599974709,True
120,0.028175532817840576,0.014999985694885254,0.004324525594711304,0.0,0.0,0.0,0.0040000081062316895,0.0,0.01067546010017395,0.0,0.04,0.06344923200003905,True
121,0.023851007223129272,0.014999985694885254,0.003359973430633545,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011640012264251709,0.0,0.04,0.06879727199975605,True
122,0.020491033792495728,0.014999985694885254,0.005422234535217285,0.0,0.0,0.0,0.0040000006556510925,0.0,0.009577751159667969,0.0,0.04,0.07092722400011553,True
123,0.015068799257278442,0.014999985694885254,0.003879360854625702,0.0,0.0,0.0,0.003999948501586914,0.0,0.01125285029411316,0.0,0.04,0.06367984799999249,True
124,0.16864581406116486,0.010999977588653564,0.003034353256225586,0.008249878883361816,0.008249878883361816,0.008249878883361816,0.0040000081062316895,0.008249878883361816,0.007965624332427979,0.0,0.04,0.051292772999659064,True
125,0.15037742257118225,0.006999969482421875,0.003238081932067871,0.0068476200103759766,0.006847560405731201,0.006847560405731201,0.0040000081062316895,0.015097439289093018,0.006354093551635742,0.0,0.04,0.055262877000131994,True
126,0.1309560388326645,0.010920882225036621,0.002145528793334961,0.0034605860710144043,0.0034605860710144043,0.0034605860710144043,0.0040000081062316895,0.003386974334716797,0.00877535343170166,0.0,0.04,0.04804177100004381,True
127,0.0771382600069046,0.013358235359191895,0.00288999080657959,0.002201676368713379,0.002201676368713379,0.002201676368713379,0.0040000081062316895,0.005662262439727783,0.010697484016418457,0.0,0.04,0.05541988200002379,True
128,0.017742156982421875,0.015000000596046448,0.003144383430480957,0.0035428404808044434,0.0035428404808044434,0.0035428404808044434,0.0040000081062316895,0.005744516849517822,0.012020468711853027,0.0,0.04,0.05183704500041131,True
129,0.04175114631652832,0.010999999940395355,0.004674509167671204,0.003962457180023193,0.003962457180023193,0.003962457180023193,0.0040000081062316895,0.007505297660827637,0.00665968656539917,0.0,0.04,0.06291997400012406,True
130,0.043657541275024414,0.008653908967971802,0.0032013654708862305,0.0,0.0,0.0,0.0040000081062316895,0.003962457180023193,0.005973339080810547,0.0,0.04,0.06394184600003427,True
131,0.042882442474365234,0.00907886028289795,0.0027850866317749023,0.0,0.0,0.0,0.0040000081062316895,0.0,0.0071707963943481445,0.0,0.04,0.0672629039995627,True
132,0.042020559310913086,0.00989830493927002,0.003191351890563965,0.0,0.0,0.0,0.0040000081062316895,0.0,0.00789797306060791,0.0,0.04,0.06395376000000397,True
133,0.04002022743225098,0.013898253440856934,0.0037652254104614258,0.0,0.0,0.0,0.0040000081062316895,0.0,0.010133028030395508,0.0,0.04,0.06701436899993496,True
